AEGO: Modeling Attention for HRI in Ego-Sphere Neural Networks,"Ferreira Chame, Hendry; Alami, Rachid",,
HM3D-OVON: A Dataset and Benchmark for Open-Vocabulary Object Goal Navigation,"Yokoyama, Naoki; Ramrakhya, Ram; Das, Abhishek; Batra, Dhruv; Ha, Sehoon",,
HeteroLight: A General and Efficient Learning Approach for Heterogeneous Traffic Signal Control,"ZHANG, YIFENG; LI, Peizhuo; Fan, Mingfeng; Sartoretti, Guillaume Adrien",,
Tree-Based Reconfiguration of Metamorphic Robots,"Ondika, Patrick; Mrázek, Jan; Barnat, Jiri",,
BEV-CV: Birds-Eye-View Transform for Cross-View Geo-Localisation,"Shore, Tavis George; Hadfield, Simon; Mendez, Oscar",https://arxiv.org/abs/2312.15363,"Cross-view image matching for geo-localisation is a challenging problem due to the significant visual difference between aerial and ground-level viewpoints. The method provides localisation capabilities from geo-referenced images, eliminating the need for external devices or costly equipment. This enhances the capacity of agents to autonomously determine their position, navigate, and operate effectively in environments where GPS signals are unavailable. Current research employs a variety of techniques to reduce the domain gap such as applying polar transforms to aerial images or synthesising between perspectives. However, these approaches generally rely on having a 360° field of view, limiting real-world feasibility. We propose BEV-CV, an approach which introduces two key novelties. Firstly we bring ground-level images into a semantic Birds-Eye-View before matching embeddings, allowing for direct comparison with aerial segmentation representations. Secondly, we introduce the use of a Normalised Temperature-scaled Cross Entropy Loss to the sub-field, achieving faster convergence than with the standard triplet loss. BEV-CV achieves state-of-the-art recall accuracies, improving feature extraction Top-1 rates by more than 300%, and Top-1% rates by approximately 150% for 70° crops, and for orientation-aware application we achieve a 35% Top-1 accuracy increase with 70° crops."
Transformer-based Multi-Agent Reinforcement Learning for Generalization of Heterogeneous Multi-Robot Cooperation,"Cai, Yuxin; He, Xiangkun; Guo, Hongliang; Yau, Wei-Yun; Lv, Chen",,
Exposing the Unseen: Exposure Time Emulation for Offline Benchmarking of Vision Algorithms,"Gamache, Olivier; Fortin, Jean-Michel; Boxan, Matej; Vaidis, Maxime; Pomerleau, Francois; Giguère, Philippe",https://arxiv.org/abs/2309.13139,"Visual Odometry (VO) is one of the fundamental tasks in computer vision for robotics. However, its performance is deeply affected by High Dynamic Range (HDR) scenes, omnipresent outdoor. While new Automatic-Exposure (AE) approaches to mitigate this have appeared, their comparison in a reproducible manner is problematic. This stems from the fact that the behavior of AE depends on the environment, and it affects the image acquisition process. Consequently, AE has traditionally only been benchmarked in an online manner, making the experiments non-reproducible. To solve this, we propose a new methodology based on an emulator that can generate images at any exposure time. It leverages BorealHDR, a unique multi-exposure stereo dataset collected over 10 km, on 55 trajectories with challenging illumination conditions. Moreover, it includes lidar-inertial-based global maps with pose estimation for each image frame as well as Global Navigation Satellite System (GNSS) data, for comparison. We show that using these images acquired at different exposure times, we can emulate realistic images, keeping a Root-Mean-Square Error (RMSE) below 1.78 % compared to ground truth images. To demonstrate the practicality of our approach for offline benchmarking, we compared three state-of-the-art AE algorithms on key elements of Visual Simultaneous Localization And Mapping (VSLAM) pipeline, against four baselines. Consequently, reproducible evaluation of AE is now possible, speeding up the development of future approaches. Our code and dataset are available online at this link: https://github.com/norlab-ulaval/BorealHDR"
Miniaturisation and Evaluation of the SoftSCREEN System in Colon Phantoms,"Consumi, Vanni; Dei, Neri Niccolò; Ciuti, Gastone; Stoyanov, Danail; Stilli, Agostino",,
Real-time Coordinated Motion Generation: A Hierarchical Deep Predictive Learning Model for Bimanual Tasks,"Shikada, Genki; Armleder, Simon; Ito, Hiroshi; Cheng, Gordon; Ogata, Tetsuya",,
An LSTM-based Model to Recognize Driving Style and Predict Acceleration,"Lu, Jiaxing; Hossain, Sanzida; Sheng, Weihua; BAI, HE",,
A Cascaded Broad Learning System for Manipulator Motion Control,"Zuo, Guoyu; Dong, Shuaifeng; Zhou, Jiyong; Yu, Shuangyue",,
DHP-Mapping: A Dense Panoptic Mapping System with Hierarchical World Representation and Label Optimization Techniques,"HU, Tianshuai; JIAO, Jianhao; Xu, Yucheng; Liu, Hongji; WANG, Sheng; Liu, Ming",https://arxiv.org/abs/2403.16880,"Maps provide robots with crucial environmental knowledge, thereby enabling them to perform interactive tasks effectively. Easily accessing accurate abstract-to-detailed geometric and semantic concepts from maps is crucial for robots to make informed and efficient decisions. To comprehensively model the environment and effectively manage the map data structure, we propose DHP-Mapping, a dense mapping system that utilizes multiple Truncated Signed Distance Field (TSDF) submaps and panoptic labels to hierarchically model the environment. The output map is able to maintain both voxel- and submap-level metric and semantic information. Two modules are presented to enhance the mapping efficiency and label consistency: (1) an inter-submaps label fusion strategy to eliminate duplicate points across submaps and (2) a conditional random field (CRF) based approach to enhance panoptic labels through object label comprehension and contextual information. We conducted experiments with two public datasets including indoor and outdoor scenarios. Our system performs comparably to state-of-the-art (SOTA) methods across geometry and label accuracy evaluation metrics. The experiment results highlight the effectiveness and scalability of our system, as it is capable of constructing precise geometry and maintaining consistent panoptic labels. Our code is publicly available at https://github.com/hutslib/DHP-Mapping."
SePaint: Semantic Map Inpainting via Multinomial Diffusion,"Chen, Zheng; Duggirala, Deepak; Crandall, David; Jiang, Lei; Liu, Lantao",https://arxiv.org/abs/2303.02737,"Prediction beyond partial observations is crucial for robots to navigate in unknown environments because it can provide extra information regarding the surroundings beyond the current sensing range or resolution. In this work, we consider the inpainting of semantic Bird's-Eye-View maps. We propose SePaint, an inpainting model for semantic data based on generative multinomial diffusion. To maintain semantic consistency, we need to condition the prediction for the missing regions on the known regions. We propose a novel and efficient condition strategy, Look-Back Condition (LB-Con), which performs one-step look-back operations during the reverse diffusion process. By doing so, we are able to strengthen the harmonization between unknown and known parts, leading to better completion performance. We have conducted extensive experiments on different datasets, showing our proposed model outperforms commonly used interpolation methods in various robotic applications."
Incremental Learning of Robotic Manipulation Tasks through Virtual Reality Demonstrations,"Rauso, Giuseppe; Caccavale, Riccardo; Finzi, Alberto",,
LiDAR-Visual-Inertial Tightly-coupled Odometry with Adaptive Learnable Fusion Weights,"Hulchuk, Vsevolod; Bayer, Jan; Faigl, Jan",,
MultipleCupSuctionNet: Deep Neural Network for Detecting Grasp Pose of a Vacuum Gripper with Multiple Suction Cups based on YOLO Feature Map Affine Transformation,"Jiang, Ping; Komoda, Kazuma; Han, Haifeng; Ooga, Jun'ichiro",,
Exploring Modal Switch in Metamaterial-Based Robots,"Jordan, Britton; Esser, Daniel; Kim, Jeonghyeon; Cho, Brian Y; Webster III, Robert James; Kuntz, Alan",,
Ensuring Joint Constraints of Torque-Controlled Robot Manipulators under Bounded Jerk,"Ko, Dongwoo; Kim, Jonghyeok; Chung, Wan Kyun",,
CBFkit: A Control Barrier Function Toolbox for Robotics Applications,"Black, Mitchell; Fainekos, Georgios; Hoxha, Bardh; OKAMOTO, HIDEKI; Prokhorov, Danil",https://arxiv.org/abs/2404.07158,"This paper introduces CBFKit, a Python/ROS toolbox for safe robotics planning and control under uncertainty. The toolbox provides a general framework for designing control barrier functions for mobility systems within both deterministic and stochastic environments. It can be connected to the ROS open-source robotics middleware, allowing for the setup of multi-robot applications, encoding of environments and maps, and integrations with predictive motion planning algorithms. Additionally, it offers multiple CBF variations and algorithms for robot control. The CBFKit is demonstrated on the Toyota Human Support Robot (HSR) in both simulation and in physical experiments."
Design of a Soft Shell for a Spherical Exploration Robot Traversing Varying Terrain,"Dravid, Meghali Prashant; Oevermann, Micah; McDougall, David; Dugas, David; Ambrose, Robert",,
Imitation learning for sim-to-real adaptation of robotic cutting policies based on residual Gaussian process disturbance force model,"Hathaway, Jamie; Rastegarpanah, Alireza; Stolkin, Rustam",,
Learning Coordinated Maneuver in Adversarial Environments,"Hu, Zechen; Limbu, Manshi; Shishika, Daigo; Xiao, Xuesu; Wang, Xuan",https://arxiv.org/abs/2407.09469,"This paper aims to solve the coordination of a team of robots traversing a route in the presence of adversaries with random positions. Our goal is to minimize the overall cost of the team, which is determined by (i) the accumulated risk when robots stay in adversary-impacted zones and (ii) the mission completion time. During traversal, robots can reduce their speed and act as a `guard' (the slower, the better), which will decrease the risks certain adversary incurs. This leads to a trade-off between the robots' guarding behaviors and their travel speeds. The formulated problem is highly non-convex and cannot be efficiently solved by existing algorithms. Our approach includes a theoretical analysis of the robots' behaviors for the single-adversary case. As the scale of the problem expands, solving the optimal solution using optimization approaches is challenging, therefore, we employ reinforcement learning techniques by developing new encoding and policy-generating methods. Simulations demonstrate that our learning methods can efficiently produce team coordination behaviors. We discuss the reasoning behind these behaviors and explain why they reduce the overall team cost."
"Extensive, Long-term Task and Motion Planning with Signal Temporal Logic Specification for Autonomous Construction","Satoh, Mineto; Takano, Rin; Oyama, Hiroyuki",,
Collaboration Strategies for Two Heterogeneous Pursuers in a Pursuit-evasion Game Using Deep Reinforcement Learning,"Zhong, Zhanping; Dong, Zhuoning; Duan, Xiaoming; He, Jianping",,
SNU-Avatar Haptic Glove: Novel Modularized Haptic Glove via Trigonometric Series Elastic Actuators,"Sung, Eunho; You, Seungbin; Moon, Seongkyeong; Kim, Juhyun; Park, Jaeheung",,
Volumetric Mapping with Panoptic Refinement using Kernel Density Estimation for Mobile Robots,"Nguyen, Khang; Dang, Tuan; Huber, Manfred",,
HP3: Hierarchical Prediction-Pretrained Planning for Unprotected Left Turn,"Ou, Zhihao; Wang, Zhibo; Hua, Yue; Dou, Jinsheng; Feng, Di; Pu, Jian",,
Learning When to Stop: Efficient Active Tactile Perception with Deep Reinforcement Learning,"Niemann, Christopher; Lach, Luca; Leins, David Philip",,
"EnduRL: Enhancing Safety, Stability, and Efficiency of Mixed Traffic Under Real-World Perturbations Via Reinforcement Learning","Poudel, Bibek; Li, Weizi; Heaslip, Kevin",https://arxiv.org/abs/2311.12261,"Human-driven vehicles (HVs) amplify naturally occurring perturbations in traffic, leading to congestion--a major contributor to increased fuel consumption, higher collision risks, and reduced road capacity utilization. While previous research demonstrates that Robot Vehicles (RVs) can be leveraged to mitigate these issues, most such studies rely on simulations with simplistic models of human car-following behaviors. In this work, we analyze real-world driving trajectories and extract a wide range of acceleration profiles. We then incorporates these profiles into simulations for training RVs to mitigate congestion. We evaluate the safety, efficiency, and stability of mixed traffic via comprehensive experiments conducted in two mixed traffic environments (Ring and Bottleneck) at various traffic densities, configurations, and RV penetration rates. The results show that under real-world perturbations, prior RV controllers experience performance degradation on all three objectives (sometimes even lower than 100% HVs). To address this, we introduce a reinforcement learning based RV that employs a congestion stage classifier to optimize the safety, efficiency, and stability of mixed traffic. Our RVs demonstrate significant improvements: safety by up to 66%, efficiency by up to 54%, and stability by up to 97%."
LF2SLAM: Learning-based Features For visual SLAM,"Legittimo, Marco; Crocetti, Francesco; Fravolini, Mario Luca; Mollica, Giuseppe; Costante, Gabriele",,
Interactive learning of physical object properties through robot manipulation and database of object measurements,"Kruliak, Andrej; Hartvich, Jiri; Patni, Shubhan; Rustler, Lukas; Behrens, Jan Kristof; Abu-Dakka, Fares; Mikolajczyk, Krystian; Kyrki, Ville; Hoffmann, Matej",https://arxiv.org/abs/2404.07344,"This work presents a framework for automatically extracting physical object properties, such as material composition, mass, volume, and stiffness, through robot manipulation and a database of object measurements. The framework involves exploratory action selection to maximize learning about objects on a table. A Bayesian network models conditional dependencies between object properties, incorporating prior probability distributions and uncertainty associated with measurement actions. The algorithm selects optimal exploratory actions based on expected information gain and updates object properties through Bayesian inference. Experimental evaluation demonstrates effective action selection compared to a baseline and correct termination of the experiments if there is nothing more to be learned. The algorithm proved to behave intelligently when presented with trick objects with material properties in conflict with their appearance. The robot pipeline integrates with a logging module and an online database of objects, containing over 24,000 measurements of 63 objects with different grippers. All code and data are publicly available, facilitating automatic digitization of objects and their physical properties through exploratory manipulations."
Agonist-Antagonist Pouch Motors: Bidirectional Soft Actuators Enhanced by Thermally Responsive Peltier Elements,"Exley, Trevor; Wijesundara Mudiyanselage, Rashmi Diviyanjali; Tan, Nathan; Sunkara, Akshay; He, Xinyu; Wang, Shuopu; Chan, Bonnie; Jain, Aditya Jain; Espinosa, Luis; Jafari, Amir",https://arxiv.org/abs/2403.10955,"In this study, we introduce a novel Mylar-based pouch motor design that leverages the reversible actuation capabilities of Peltier junctions to enable agonist-antagonist muscle mimicry in soft robotics. Addressing the limitations of traditional silicone-based materials, such as leakage and phase-change fluid degradation, our pouch motors filled with Novec 7000 provide a durable and leak-proof solution for geometric modeling. The integration of flexible Peltier junctions offers a significant advantage over conventional Joule heating methods by allowing active and reversible heating and cooling cycles. This innovation not only enhances the reliability and longevity of soft robotic applications but also broadens the scope of design possibilities, including the development of agonist-antagonist artificial muscles, grippers with can manipulate through flexion and extension, and an anchor-slip style simple crawler design. Our findings indicate that this approach could lead to more efficient, versatile, and durable robotic systems, marking a significant advancement in the field of soft robotics."
Gradual Receptive Expansion Using Vision Transformer for Online 3D Bin Packing,"Kang, Minjae; Kee, Hogun; Park, Yoseph; Kim, Junseok; Jeong, Jaeyeon; Cheon, Geunje; Lee, Jaewon; Oh, Songhwai",,
"Seven Benefits of Using Series Elastic Actuators in Design of an Affordable, Simple Controlled, and Functional Prosthetic Hand","Koochakzadeh, Erfan; Kargar, Alireza; Sattari, Parsa; Ravanshid, Diba; Nasiri, Rezvan",,
A Novel MR Safe Double-Arch Needle Insertion Robot with Scissor-Folding Mechanism for Abdominal Interventions,"Liang, Ziting; Chuang, Lu; Yang, Haoqian; Hashem, Ryman; Abdelaziz, Mohamed Essam Mohamed Kassem; Lindenroth, Lukas; Bandula, Steve; Stoyanov, Danail; Stilli, Agostino",,
This is the Way: Mitigating the Roll of an Autonomous Uncrewed Surface Vessel in Wavy Conditions Using Model Predictive Control,"Jenkins, Daniel; Marshall, Joshua A.",https://arxiv.org/abs/2408.15349,"Though larger vessels may be well-equipped to deal with wavy conditions, smaller vessels are often more susceptible to disturbances. This paper explores the development of a nonlinear model predictive control (NMPC) system for Uncrewed Surface Vessels (USVs) in wavy conditions to minimize average roll. The NMPC is based on a prediction method that uses information about the vessel's dynamics and an assumed wave model. This method is able to mitigate the roll of an under-actuated USV in a variety of conditions by adjusting the weights of the cost function. The results show a reduction of 39% of average roll with a tuned controller in conditions with 1.75-metre sinusoidal waves. A general and intuitive tuning strategy is established. This preliminary work is a proof of concept which sets the stage for the leveraging of wave prediction methodologies to perform planning and control in real time for USVs in real-world scenarios and field trials."
A Geometry-based Approach for Support-free Additive Manufacturing of Structures with Large Overhang Angles and Closed Features,"Liu, Jitian; Cohen, Zachary; Kim, Jin Seob; Armand, Mehran; Kutzer, Michael Dennis Mays",,
Multi-Uncertainty Aware Autonomous Cooperative Planning,"Zhang, Shiyao; Li, He; Zhang, Shengyu; Wang, Shuai; Ng, Derrick Wing Kwan; Xu, Chengzhong",https://arxiv.org/abs/2110.06401,"Multi-agent mapping is a fundamentally important capability for autonomous robot task coordination and execution in complex environments. While successful algorithms have been proposed for mapping using individual platforms, cooperative online mapping for teams of robots remains largely a challenge. We focus on probabilistic variants of mapping due to its potential utility in downstream tasks such as uncertainty-aware path-planning. A critical question to enabling this capability is how to process and aggregate incrementally observed local information among individual platforms, especially when their ability to communicate is intermittent. We put forth an Incremental Sparse Gaussian Process (GP) methodology for multi-robot mapping, where the regression is over a truncated signed-distance field (TSDF). Doing so permits each robot in the network to track a local estimate of a pseudo-point approximation GP posterior and perform weighted averaging of its parameters with those of its (possibly time-varying) set of neighbors. We establish conditions on the pseudo-point representation, as well as communication protocol, such that robots' local GPs converge to the one with globally aggregated information. We further provide experiments that corroborate our theoretical findings for probabilistic multi-robot mapping."
ROS-lite2: Autonomous-driving Software Platform for Clustered Many-core Processor,"Tajima, Yuta; Azumi, Takuya",,
Head-Mounted Hydraulic Needle Driver for Targeted Interventions in Neurosurger,"FANG, Zhiwei; Xu, Chao; Gao, Huxin; Chan, Tat-Ming; Yuan, Wu; Ren, Hongliang",,
Reactive Temporal Logic-based Planning and Control for Interactive Robotic Tasks,"Savvas Sadiq Ali, Farhad Nawaz; Peng, Shaoting; Lindemann, Lars; Figueroa, Nadia; Matni, Nikolai",https://arxiv.org/abs/2404.19594,"Robots interacting with humans must be safe, reactive and adapt online to unforeseen environmental and task changes. Achieving these requirements concurrently is a challenge as interactive planners lack formal safety guarantees, while safe motion planners lack flexibility to adapt. To tackle this, we propose a modular control architecture that generates both safe and reactive motion plans for human-robot interaction by integrating temporal logic-based discrete task level plans with continuous Dynamical System (DS)-based motion plans. We formulate a reactive temporal logic formula that enables users to define task specifications through structured language, and propose a planning algorithm at the task level that generates a sequence of desired robot behaviors while being adaptive to environmental changes. At the motion level, we incorporate control Lyapunov functions and control barrier functions to compute stable and safe continuous motion plans for two types of robot behaviors: (i) complex, possibly periodic motions given by autonomous DS and (ii) time-critical tasks specified by Signal Temporal Logic~(STL). Our methodology is demonstrated on the Franka robot arm performing wiping tasks on a whiteboard and a mannequin that is compliant to human interactions and adaptive to environmental changes."
Loco-Manipulation with Nonimpulsive Contact-Implicit Planning in a Slithering Robot,"Salagame, Adarsh; Gangaraju, Kruthika; Nallaguntla, Harin Kumar; Sihite, Eric; Schirner, Gunar; Ramezani, Alireza",https://arxiv.org/abs/2404.08174,"Object manipulation has been extensively studied in the context of fixed base and mobile manipulators. However, the overactuated locomotion modality employed by snake robots allows for a unique blend of object manipulation through locomotion, referred to as loco-manipulation. The following work presents an optimization approach to solving the loco-manipulation problem based on non-impulsive implicit contact path planning for our snake robot COBRA. We present the mathematical framework and show high-fidelity simulation results and experiments to demonstrate the effectiveness of our approach."
AdvDiffuser: Generating Adversarial Safety-Critical Driving Scenarios via Guided Diffusion,"Xie, yuting; Guo, Xianda; Wang, Cong; Kunhua, Liu; Chen, Long",,
"Harnessing Natural Oscillations for High-Speed, Efficient Asymmetrical Locomotion in Quadrupedal Robots","Cheng, Jing; Alqaham, Yasser G.; Gan, Zhenyu",https://arxiv.org/abs/2405.17579,"This study explores the dynamics of asymmetrical bounding gaits in quadrupedal robots, focusing on the integration of torso pitching and hip motion to enhance speed and stability. Traditional control strategies often enforce a fixed posture, minimizing natural body movements to simplify the control problem. However, this approach may overlook the inherent dynamical advantages found in natural locomotion. By considering the robot as two interconnected segments, we concentrate on stance leg motion while allowing passive torso oscillation, drawing inspiration from natural dynamics and underactuated robotics principles. Our control scheme employs Linear Inverted Pendulum (LIP) and Spring-Loaded Inverted Pendulum (SLIP) models to govern front and rear leg movements independently. This approach has been validated through extensive simulations and hardware experiments, demonstrating successful high-speed locomotion with top speeds nearing 4 m/s and reduced ground reaction forces, indicating a more efficient gait. Furthermore, unlike conventional methods, our strategy leverages natural torso oscillations to aid leg circulation and stride length, aligning robot dynamics more closely with biological counterparts. Our findings suggest that embracing the natural dynamics of quadrupedal movement, particularly in asymmetrical gaits like bounding, can lead to more stable, efficient, and high-speed robotic locomotion. This investigation lays the groundwork for future studies on versatile and dynamic quadrupedal gaits and their potential applications in scenarios demanding rapid and effective locomotion."
Spatial Spinal Fixation: A Transformative Approach Using a Unique Robot-Assisted Steerable Drilling System and Flexible Pedicle Screw,"Sharma, Susheela; Kulkarni, Yash; Go, Sarah; Bonyun, Jeff; Amadio, Jordan P.; Rajebi, Mohammad; Khadem, Mohsen; Alambeigi, Farshid",https://arxiv.org/abs/2405.17600,"Spinal fixation procedures are currently limited by the rigidity of the existing instruments and pedicle screws leading to fixation failures and rigid pedicle screw pull out. Leveraging our recently developed Concentric Tube Steerable Drilling Robot (CT-SDR) in integration with a robotic manipulator, to address the aforementioned issue, here we introduce the transformative concept of Spatial Spinal Fixation (SSF) using a unique Flexible Pedicle Screw (FPS). The proposed SSF procedure enables planar and out-of-plane placement of the FPS throughout the full volume of the vertebral body. In other words, not only does our fixation system provide the option of drilling in-plane and out-of-plane trajectories, it also enables implanting the FPS inside linear (represented by an I-shape) and/or non-linear (represented by J-shape) trajectories. To thoroughly evaluate the functionality of our proposed robotic system and the SSF procedure, we have performed various experiments by drilling different I-J and J-J drilling trajectory pairs into our custom-designed L3 vertebral phantoms and analyzed the accuracy of the procedure using various metrics."
Learning Safe Locomotion for Quadrupedal Robots by Derived-Action Optimization,"Zhu, Deye; Zhu, Chengrui; Zhang, Zhen; Xin, Shuo; Liu, Yong",,
Online Rotor Fault Detection and Isolation for Vertical Takeoff and Landing Vehicles,"Lian, Jiaqi; Gandhi, Neeraj; Wang, Yifan; Phan, Linh Thi Xuan",,
LocoMan: Advancing Versatile Quadrupedal Dexterity with Lightweight Loco-Manipulators,"Lin, Changyi; Liu, Xingyu; yang, Yuxiang; Niu, Yaru; Yu, Wenhao; Zhang, Tingnan; Tan, Jie; Boots, Byron; ZHAO, DING",https://arxiv.org/abs/2403.18197,"Quadrupedal robots have emerged as versatile agents capable of locomoting and manipulating in complex environments. Traditional designs typically rely on the robot's inherent body parts or incorporate top-mounted arms for manipulation tasks. However, these configurations may limit the robot's operational dexterity, efficiency and adaptability, particularly in cluttered or constrained spaces. In this work, we present LocoMan, a dexterous quadrupedal robot with a novel morphology to perform versatile manipulation in diverse constrained environments. By equipping a Unitree Go1 robot with two low-cost and lightweight modular 3-DoF loco-manipulators on its front calves, LocoMan leverages the combined mobility and functionality of the legs and grippers for complex manipulation tasks that require precise 6D positioning of the end effector in a wide workspace. To harness the loco-manipulation capabilities of LocoMan, we introduce a unified control framework that extends the whole-body controller (WBC) to integrate the dynamics of loco-manipulators. Through experiments, we validate that the proposed whole-body controller can accurately and stably follow desired 6D trajectories of the end effector and torso, which, when combined with the large workspace from our design, facilitates a diverse set of challenging dexterous loco-manipulation tasks in confined spaces, such as opening doors, plugging into sockets, picking objects in narrow and low-lying spaces, and bimanual manipulation."
"RoboGuardZ: A Scalable, Lightweight Zero-Shot Learning Framework for Zero-Day Malware-Driven Controller Attack Detection in Robots","KAUR, UPINDER; Celik, Berkay; Voyles, Richard",,
Design and Control of an Ultra-Slender Push-Pull Multisection Continuum Manipulator for In-Situ Inspection of Aeroengine,"Zhong, Weiheng; Huang, Yuancan; Hong, Da; Shao, Nianfeng",,
Design of a Variable Wheel-propeller Integrated Mechanism for Amphibious Robots,"Lu, Liang; Gao, Xiangquan; Xiang, Ming; Yan, Zefeng; Han, Bin",,
Disp2Depth: Hybrid Stereo Dense Depth Estimation for Robotics Tasks in Industrial Automation,"Singh, Suhani; Suppa, Michael; Suarez, Raul; Rosell, Jan",,
Heading Control for Obstacle Avoidance using Dynamic Posture Manipulation during Tumbling Locomotion,"Salagame, Adarsh; Gangaraju, Kruthika; Sihite, Eric; Schirner, Gunar; Ramezani, Alireza",,
Adaptive multi-altitude search and sampling of sparsely distributed natural phenomena,"Todd, Jessica; McCammon, Seth; Girdhar, Yogesh; Roy, Nicholas; Yoerger, Dana",,
Loss Distillation via Gradient Matching for Point Cloud Completion with Weighted Chamfer Distance,"Lin, Fangzhou; Liu, Haotian; Zhou, Haoying; Hou, Songlin; Yamada, Kazunori; Fischer, Gregory Scott; Li, Yanhua; Zhang, Haichong; Zhang, Ziming",https://arxiv.org/abs/2409.06171,"3D point clouds enhanced the robot's ability to perceive the geometrical information of the environments, making it possible for many downstream tasks such as grasp pose detection and scene understanding. The performance of these tasks, though, heavily relies on the quality of data input, as incomplete can lead to poor results and failure cases. Recent training loss functions designed for deep learning-based point cloud completion, such as Chamfer distance (CD) and its variants (\eg HyperCD ), imply a good gradient weighting scheme can significantly boost performance. However, these CD-based loss functions usually require data-related parameter tuning, which can be time-consuming for data-extensive tasks. To address this issue, we aim to find a family of weighted training losses ({\em weighted CD}) that requires no parameter tuning. To this end, we propose a search scheme, {\em Loss Distillation via Gradient Matching}, to find good candidate loss functions by mimicking the learning behavior in backpropagation between HyperCD and weighted CD. Once this is done, we propose a novel bilevel optimization formula to train the backbone network based on the weighted CD loss. We observe that: (1) with proper weighted functions, the weighted CD can always achieve similar performance to HyperCD, and (2) the Landau weighted CD, namely {\em Landau CD}, can outperform HyperCD for point cloud completion and lead to new state-of-the-art results on several benchmark datasets. {\it Our demo code is available at \url{https://github.com/Zhang-VISLab/IROS2024-LossDistillationWeightedCD}.}"
Incrementally Building Room-Scale Language-Embedded Gaussian Splats (LEGS) with a Mobile Robot,"Yu, Justin; Hari, Kush; Srinivas, Kishore; El-Refai, Karim; Rashid, Adam; Kim, Chung Min; Kerr, Justin; Cheng, Richard; Balakrishna, Ashwin; Kollar, Thomas; Goldberg, Ken",,
Adaptive Planning with Generative Models under Uncertainty,"Jutras-Dube, Pascal; Zhang, Ruqi; Bera, Aniket",https://arxiv.org/abs/2408.01510,"Planning with generative models has emerged as an effective decision-making paradigm across a wide range of domains, including reinforcement learning and autonomous navigation. While continuous replanning at each timestep might seem intuitive because it allows decisions to be made based on the most recent environmental observations, it results in substantial computational challenges, primarily due to the complexity of the generative model's underlying deep learning architecture. Our work addresses this challenge by introducing a simple adaptive planning policy that leverages the generative model's ability to predict long-horizon state trajectories, enabling the execution of multiple actions consecutively without the need for immediate replanning. We propose to use the predictive uncertainty derived from a Deep Ensemble of inverse dynamics models to dynamically adjust the intervals between planning sessions. In our experiments conducted on locomotion tasks within the OpenAI Gym framework, we demonstrate that our adaptive planning policy allows for a reduction in replanning frequency to only about 10% of the steps without compromising the performance. Our results underscore the potential of generative modeling as an efficient and effective tool for decision-making."
Motion Planning for Object Manipulation by Edge-Rolling,"Boroji, Maede; Danesh, Vahid; Kao, Imin; Fakhari, Amin",,
Learning autonomous driving from aerial imagery,"Murali, Varun; Rosman, Guy; Karaman, Sertac; Rus, Daniela",https://arxiv.org/abs/1810.10438,"Semantic segmentation has been one of the leading research interests in computer vision recently. It serves as a perception foundation for many fields, such as robotics and autonomous driving. The fast development of semantic segmentation attributes enormously to the large scale datasets, especially for the deep learning related methods. There already exist several semantic segmentation datasets for comparison among semantic segmentation methods in complex urban scenes, such as the Cityscapes and CamVid datasets, where the side views of the objects are captured with a camera mounted on the driving car. There also exist semantic labeling datasets for the airborne images and the satellite images, where the top views of the objects are captured. However, only a few datasets capture urban scenes from an oblique Unmanned Aerial Vehicle (UAV) perspective, where both of the top view and the side view of the objects can be observed, providing more information for object recognition. In this paper, we introduce our UAVid dataset, a new high-resolution UAV semantic segmentation dataset as a complement, which brings new challenges, including large scale variation, moving object recognition and temporal consistency preservation. Our UAV dataset consists of 30 video sequences capturing 4K high-resolution images in slanted views. In total, 300 images have been densely labeled with 8 classes for the semantic labeling task. We have provided several deep learning baseline methods with pre-training, among which the proposed Multi-Scale-Dilation net performs the best via multi-scale feature extraction. Our UAVid website and the labeling tool have been published https://uavid.nl/."
AirShot: Efficient Few-Shot Detection for Autonomous Exploration,"Wang, Zihan; Li, Bowen; Wang, Chen; Scherer, Sebastian",https://arxiv.org/abs/2404.05069,"Few-shot object detection has drawn increasing attention in the field of robotic exploration, where robots are required to find unseen objects with a few online provided examples. Despite recent efforts have been made to yield online processing capabilities, slow inference speeds of low-powered robots fail to meet the demands of real-time detection-making them impractical for autonomous exploration. Existing methods still face performance and efficiency challenges, mainly due to unreliable features and exhaustive class loops. In this work, we propose a new paradigm AirShot, and discover that, by fully exploiting the valuable correlation map, AirShot can result in a more robust and faster few-shot object detection system, which is more applicable to robotics community. The core module Top Prediction Filter (TPF) can operate on multi-scale correlation maps in both the training and inference stages. During training, TPF supervises the generation of a more representative correlation map, while during inference, it reduces looping iterations by selecting top-ranked classes, thus cutting down on computational costs with better performance. Surprisingly, this dual functionality exhibits general effectiveness and efficiency on various off-the-shelf models. Exhaustive experiments on COCO2017, VOC2014, and SubT datasets demonstrate that TPF can significantly boost the efficacy and efficiency of most off-the-shelf models, achieving up to 36.4% precision improvements along with 56.3% faster inference speed. Code and Data are at: https://github.com/ImNotPrepared/AirShot."
Magnetic Field Aided Vehicle Localization with Acceleration Correction,"Deshpande, Mrunmayee; Majji, Manoranjan; Ramos, J Humberto",,
